"","traffic_volume","holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","date_","hr"
"19472",1294,"None",269.42,0,0,1,"Mist",2017-12-16,6
"19473",1812,"None",269.01,0,0,90,"Clouds",2017-12-16,7
"19474",2603,"None",269.35,0,0,90,"Mist",2017-12-16,8
"19475",3440,"None",269.29,0,0,90,"Mist",2017-12-16,9
"19476",3960,"None",269.61,0,0,90,"Mist",2017-12-16,10
"19477",4303,"None",270.41,0,0,75,"Mist",2017-12-16,11
"19478",4303,"None",270.41,0,0,75,"Haze",2017-12-16,11
"19479",4806,"None",270.58,0,0,90,"Haze",2017-12-16,12
"19480",4806,"None",270.58,0,0,90,"Mist",2017-12-16,12
"19481",4743,"None",270.84,0,0,75,"Haze",2017-12-16,13
"19482",4743,"None",270.84,0,0,75,"Mist",2017-12-16,13
"19483",4893,"None",271.15,0,0,90,"Haze",2017-12-16,14
"19484",5448,"None",270.93,0,0,90,"Haze",2017-12-16,15
"19485",6122,"None",271.01,0,0,90,"Haze",2017-12-16,16
"19486",6122,"None",271.01,0,0,90,"Mist",2017-12-16,16
"19487",5088,"None",270.95,0,0,90,"Haze",2017-12-16,17
"19488",4600,"None",270.42,0,0,90,"Clouds",2017-12-16,18
"19489",3512,"None",269.82,0,0,40,"Clouds",2017-12-16,19
"19490",3143,"None",269.65,0,0,90,"Clouds",2017-12-16,20
"19491",3003,"None",269.37,0,0,1,"Clear",2017-12-16,21
"19492",3020,"None",268.79,0,0,40,"Clouds",2017-12-16,22
"19493",2166,"None",268.22,0,0,1,"Clear",2017-12-16,23
"19494",1230,"None",267.58,0,0,40,"Clouds",2017-12-17,0
"19495",759,"None",267.51,0,0,40,"Clouds",2017-12-17,1
"19496",557,"None",266.58,0,0,1,"Clear",2017-12-17,2
"19497",391,"None",266.51,0,0,90,"Mist",2017-12-17,3
"19498",320,"None",266.68,0,0,75,"Mist",2017-12-17,4
"19499",501,"None",267.02,0,0,90,"Mist",2017-12-17,5
"19500",931,"None",267.37,0,0,1,"Mist",2017-12-17,6
"19501",1283,"None",267.69,0,0,90,"Mist",2017-12-17,7
"19502",1994,"None",267.68,0,0,90,"Mist",2017-12-17,8
"19503",1994,"None",267.68,0,0,90,"Fog",2017-12-17,8
"19504",3246,"None",268.22,0,0,90,"Mist",2017-12-17,9
"19505",3246,"None",268.22,0,0,90,"Haze",2017-12-17,9
"19506",3246,"None",268.22,0,0,90,"Fog",2017-12-17,9
"19507",4399,"None",268.68,0,0,90,"Mist",2017-12-17,10
"19508",4399,"None",268.68,0,0,90,"Haze",2017-12-17,10
"19509",4399,"None",268.68,0,0,90,"Fog",2017-12-17,10
"19510",3996,"None",269.29,0,0,90,"Mist",2017-12-17,11
"19511",3996,"None",269.29,0,0,90,"Haze",2017-12-17,11
"19512",4084,"None",269.92,0,0,90,"Mist",2017-12-17,12
"19513",3977,"None",270.15,0,0,40,"Mist",2017-12-17,13
"19514",3977,"None",270.15,0,0,40,"Haze",2017-12-17,13
"19515",4015,"None",270.42,0,0,90,"Mist",2017-12-17,14
"19516",4015,"None",270.42,0,0,90,"Snow",2017-12-17,14
"19517",4255,"None",270.94,0,0,90,"Mist",2017-12-17,15
"19518",4255,"None",270.94,0,0,90,"Haze",2017-12-17,15
"19519",4255,"None",270.94,0,0,90,"Snow",2017-12-17,15
"19520",4493,"None",270.79,0,0,90,"Mist",2017-12-17,16
"19521",4493,"None",270.79,0,0,90,"Haze",2017-12-17,16
"19522",4183,"None",270.79,0,0,90,"Mist",2017-12-17,17
"19523",4183,"None",270.79,0,0,90,"Haze",2017-12-17,17
"19524",3558,"None",270.65,0,0,90,"Mist",2017-12-17,18
"19525",3558,"None",270.65,0,0,90,"Haze",2017-12-17,18
"19526",2892,"None",270.22,0,0,90,"Mist",2017-12-17,19
"19527",2892,"None",270.22,0,0,90,"Haze",2017-12-17,19
"19528",2486,"None",270.15,0,0,90,"Mist",2017-12-17,20
"19529",2486,"None",270.15,0,0,90,"Haze",2017-12-17,20
"19530",2061,"None",270.08,0,0,90,"Mist",2017-12-17,21
"19531",2061,"None",270.08,0,0,90,"Haze",2017-12-17,21
"19532",1692,"None",269.94,0,0,90,"Mist",2017-12-17,22
"19533",1692,"None",269.94,0,0,90,"Haze",2017-12-17,22
"19534",979,"None",270.15,0,0,90,"Mist",2017-12-17,23
"19535",979,"None",270.15,0,0,90,"Haze",2017-12-17,23
"19536",530,"None",270.08,0,0,40,"Mist",2017-12-18,0
"19537",530,"None",270.08,0,0,40,"Haze",2017-12-18,0
"19538",310,"None",270.08,0,0,1,"Mist",2017-12-18,1
"19539",310,"None",270.08,0,0,1,"Haze",2017-12-18,1
"19540",260,"None",270.22,0,0,90,"Mist",2017-12-18,2
"19541",260,"None",270.22,0,0,90,"Haze",2017-12-18,2
"19542",332,"None",270.22,0,0,75,"Mist",2017-12-18,3
"19543",332,"None",270.22,0,0,75,"Haze",2017-12-18,3
"19544",905,"None",270.22,0,0,40,"Mist",2017-12-18,4
"19545",2852,"None",270.15,0,0,75,"Mist",2017-12-18,5
"19546",5448,"None",270.15,0,0,40,"Mist",2017-12-18,6
"19547",6198,"None",270.15,0,0,1,"Mist",2017-12-18,7
"19548",5039,"None",270.01,0,0,75,"Mist",2017-12-18,8
"19549",4901,"None",270.35,0,0,75,"Mist",2017-12-18,9
"19550",4496,"None",271.72,0,0,90,"Haze",2017-12-18,10
"19551",4496,"None",271.72,0,0,90,"Mist",2017-12-18,10
"19552",4542,"None",273.15,0,0,1,"Mist",2017-12-18,11
"19553",4860,"None",274.21,0,0,75,"Clouds",2017-12-18,12
"19554",4802,"None",274.75,0,0,90,"Clouds",2017-12-18,13
"19555",5185,"None",275.15,0,0,90,"Clouds",2017-12-18,14
"19556",5859,"None",275.43,0,0,1,"Clear",2017-12-18,15
"19557",6502,"None",275.93,0,0,90,"Clouds",2017-12-18,16
"19558",6009,"None",276.08,0,0,90,"Clouds",2017-12-18,17
"19559",4434,"None",276.36,0,0,90,"Clouds",2017-12-18,18
"19560",3065,"None",276.88,0,0,75,"Clouds",2017-12-18,19
"19561",2397,"None",277.81,0,0,90,"Clouds",2017-12-18,20
"19562",2125,"None",277.81,0,0,75,"Clouds",2017-12-18,21
"19563",1560,"None",276.72,0,0,1,"Clear",2017-12-18,22
"19564",1062,"None",276.61,0,0,1,"Clear",2017-12-18,23
"19565",591,"None",275.45,0,0,1,"Clear",2017-12-19,0
"19566",371,"None",275.36,0,0,1,"Clear",2017-12-19,1
"19567",278,"None",275.29,0,0,40,"Clouds",2017-12-19,2
"19568",359,"None",276,0,0,40,"Clouds",2017-12-19,3
"19569",869,"None",275.62,0,0,1,"Rain",2017-12-19,4
"19570",2977,"None",275.15,0,0,1,"Clear",2017-12-19,5
"19571",5784,"None",274.42,0,0,1,"Clear",2017-12-19,6
"19572",6291,"None",273.58,0,0,20,"Clouds",2017-12-19,7
"19573",5791,"None",273.22,0,0,40,"Clouds",2017-12-19,8
"19574",5121,"None",273.15,0,0,75,"Clouds",2017-12-19,9
"19575",4727,"None",273.95,0,0,40,"Clouds",2017-12-19,10
"19576",4976,"None",274.21,0,0,75,"Clouds",2017-12-19,11
"19577",5123,"None",274.62,0,0,75,"Clouds",2017-12-19,12
"19578",4997,"None",274.43,0,0,75,"Clouds",2017-12-19,13
"19579",5385,"None",274.61,0,0,75,"Clouds",2017-12-19,14
"19580",5847,"None",273.93,0,0,75,"Clouds",2017-12-19,15
"19581",6677,"None",273.82,0,0,75,"Clouds",2017-12-19,16
"19582",5962,"None",272.89,0,0,75,"Clouds",2017-12-19,17
"19583",4381,"None",271.75,0,0,40,"Clouds",2017-12-19,18
"19584",3323,"None",271.09,0,0,5,"Clear",2017-12-19,19
"19585",2794,"None",270.22,0,0,75,"Clouds",2017-12-19,20
"19586",2461,"None",270.01,0,0,75,"Clouds",2017-12-19,21
"19587",1911,"None",269.28,0,0,1,"Clear",2017-12-19,22
"19588",1146,"None",268.48,0,0,1,"Clear",2017-12-19,23
"19589",635,"None",268.37,0,0,1,"Clear",2017-12-20,0
"19590",418,"None",267.95,0,0,1,"Clear",2017-12-20,1
"19591",306,"None",267.72,0,0,1,"Clear",2017-12-20,2
"19592",379,"None",267.15,0,0,1,"Clear",2017-12-20,3
"19593",905,"None",266.53,0,0,75,"Clouds",2017-12-20,4
"19594",2952,"None",265.93,0,0,75,"Clouds",2017-12-20,5
"19595",5834,"None",265.65,0,0,75,"Clouds",2017-12-20,6
"19596",6546,"None",265.48,0,0,75,"Clouds",2017-12-20,7
"19597",5694,"None",265.36,0,0,90,"Clouds",2017-12-20,8
"19598",5372,"None",265.21,0,0,90,"Clouds",2017-12-20,9
"19599",4902,"None",265.55,0,0,90,"Clouds",2017-12-20,10
"19600",5092,"None",265.68,0,0,90,"Clouds",2017-12-20,11
"19601",5090,"None",265.81,0,0,90,"Clouds",2017-12-20,12
"19602",4769,"None",265.82,0,0,90,"Snow",2017-12-20,13
"19603",5026,"None",265.3,0,0,90,"Snow",2017-12-20,14
"19604",5026,"None",265.3,0,0,90,"Haze",2017-12-20,14
"19605",5549,"None",265.07,0,0,90,"Snow",2017-12-20,15
"19606",5549,"None",265.07,0,0,90,"Mist",2017-12-20,15
"19607",5549,"None",265.07,0,0,90,"Haze",2017-12-20,15
"19608",6372,"None",265.3,0,0,90,"Snow",2017-12-20,16
"19609",5634,"None",265.38,0,0,90,"Snow",2017-12-20,17
"19610",4366,"None",265.51,0,0,90,"Snow",2017-12-20,18
"19611",3259,"None",265.58,0,0,90,"Clouds",2017-12-20,19
"19612",2648,"None",265.68,0,0,90,"Clouds",2017-12-20,20
"19613",2533,"None",265.86,0,0,90,"Clouds",2017-12-20,21
"19614",1915,"None",265.65,0,0,90,"Clouds",2017-12-20,22
"19615",1204,"None",265.65,0,0,90,"Clouds",2017-12-20,23
"19616",621,"None",265.86,0,0,90,"Clouds",2017-12-21,0
"19617",393,"None",265.94,0,0,90,"Clouds",2017-12-21,1
"19618",281,"None",265.95,0,0,90,"Clouds",2017-12-21,2
"19619",382,"None",266.08,0,0,90,"Clouds",2017-12-21,3
"19620",901,"None",266.15,0,0,90,"Clouds",2017-12-21,4
"19621",2863,"None",266.15,0,0,90,"Clouds",2017-12-21,5
"19622",5512,"None",266.28,0,0,90,"Clouds",2017-12-21,6
"19623",5878,"None",266.28,0,0,90,"Clouds",2017-12-21,7
"19624",5310,"None",266.28,0,0,90,"Clouds",2017-12-21,8
"19625",4975,"None",266.15,0,0,75,"Clouds",2017-12-21,9
"19626",4792,"None",266.36,0,0,75,"Clouds",2017-12-21,10
"19627",4936,"None",266.95,0,0,75,"Snow",2017-12-21,11
"19628",5140,"None",267.15,0,0,90,"Snow",2017-12-21,12
"19629",5137,"None",267.44,0,0,1,"Snow",2017-12-21,13
"19630",5493,"None",268.02,0,0,75,"Snow",2017-12-21,14
"19631",5903,"None",268.15,0,0,75,"Snow",2017-12-21,15
"19632",6551,"None",268.22,0,0,90,"Snow",2017-12-21,16
"19633",5926,"None",268.08,0,0,90,"Snow",2017-12-21,17
"19634",4535,"None",268.15,0,0,90,"Snow",2017-12-21,18
"19635",3242,"None",267.95,0,0,75,"Clouds",2017-12-21,19
"19636",2884,"None",267.88,0,0,90,"Clouds",2017-12-21,20
"19637",2773,"None",267.58,0,0,75,"Clouds",2017-12-21,21
"19638",2294,"None",267.51,0,0,40,"Snow",2017-12-21,22
"19639",1450,"None",267.22,0,0,1,"Clear",2017-12-21,23
"19640",771,"None",267.08,0,0,90,"Snow",2017-12-22,0
"19641",474,"None",266.58,0,0,40,"Clouds",2017-12-22,1
"19642",329,"None",266.51,0,0,90,"Clouds",2017-12-22,2
"19643",382,"None",265.79,0,0,75,"Clouds",2017-12-22,3
"19644",767,"None",265.86,0,0,90,"Snow",2017-12-22,4
"19645",2429,"None",265.65,0,0,90,"Snow",2017-12-22,5
"19646",4378,"None",265.93,0,0,90,"Snow",2017-12-22,6
"19647",4955,"None",265.93,0,0,90,"Clouds",2017-12-22,7
"19648",4509,"None",265.75,0,0,90,"Clouds",2017-12-22,8
"19649",4515,"None",265.84,0,0,90,"Snow",2017-12-22,9
"19650",4593,"None",265.62,0,0,90,"Snow",2017-12-22,10
"19651",5139,"None",266.14,0,0,40,"Snow",2017-12-22,11
"19652",5447,"None",266.57,0,0,40,"Clouds",2017-12-22,12
"19653",5349,"None",267.48,0,0,1,"Clear",2017-12-22,13
"19654",5581,"None",268.36,0,0,1,"Clear",2017-12-22,14
"19655",5510,"None",269.36,0,0,1,"Clear",2017-12-22,15
"19656",5346,"None",269.22,0,0,40,"Clouds",2017-12-22,16
"19657",4871,"None",268.86,0,0,75,"Clouds",2017-12-22,17
"19658",4105,"None",267.68,0,0,40,"Clouds",2017-12-22,18
"19659",3464,"None",267.36,0,0,90,"Clouds",2017-12-22,19
"19660",2972,"None",267.43,0,0,90,"Clouds",2017-12-22,20
"19661",3096,"None",267.29,0,0,90,"Clouds",2017-12-22,21
"19662",2584,"None",267.51,0,0,90,"Snow",2017-12-22,22
"19663",1779,"None",266.82,0,0,90,"Snow",2017-12-22,23
"19664",1141,"None",266.02,0,0,90,"Snow",2017-12-23,0
"19665",698,"None",264.95,0,0,1,"Snow",2017-12-23,1
"19666",391,"None",263.79,0,0,90,"Snow",2017-12-23,3
"19667",359,"None",263.55,0,0,90,"Snow",2017-12-23,4
"19668",596,"None",262.95,0,0,40,"Snow",2017-12-23,5
"19669",1016,"None",262.44,0,0,1,"Clear",2017-12-23,6
"19670",1390,"None",261.22,0,0,1,"Clear",2017-12-23,7
"19671",2008,"None",260.86,0,0,5,"Clear",2017-12-23,8
"19672",2819,"None",260.95,0,0,5,"Clear",2017-12-23,9
"19673",3375,"None",262,0,0,1,"Clear",2017-12-23,10
"19674",4002,"None",263.74,0,0,5,"Clear",2017-12-23,11
"19675",4175,"None",265,0,0,5,"Clear",2017-12-23,12
"19676",4475,"None",266.22,0,0,20,"Clouds",2017-12-23,13
"19677",4305,"None",266.93,0,0,5,"Clear",2017-12-23,14
"19678",4107,"None",267.55,0,0,5,"Clear",2017-12-23,15
"19679",4144,"None",267.55,0,0,1,"Clear",2017-12-23,16
"19680",3994,"None",266.82,0,0,5,"Clear",2017-12-23,17
"19681",3532,"None",265.79,0,0,20,"Clouds",2017-12-23,18
"19682",2949,"None",265.15,0,0,90,"Clouds",2017-12-23,19
"19683",2420,"None",264.82,0,0,75,"Clouds",2017-12-23,20
"19684",2449,"None",265.02,0,0,1,"Clear",2017-12-23,21
"19685",2372,"None",265.08,0,0,40,"Clouds",2017-12-23,22
"19686",1840,"None",264.75,0,0,75,"Clouds",2017-12-23,23
"19687",1147,"None",264.65,0,0,90,"Clouds",2017-12-24,0
"19688",963,"None",264.72,0,0,90,"Clouds",2017-12-24,1
"19689",861,"None",265.01,0,0,90,"Clouds",2017-12-24,2
"19690",374,"None",264.44,0,0,40,"Clouds",2017-12-24,3
"19691",303,"None",264.22,0,0,75,"Clouds",2017-12-24,4
"19692",529,"None",264.84,0,0,90,"Clouds",2017-12-24,5
"19693",839,"None",264.86,0,0,90,"Clouds",2017-12-24,6
"19694",964,"None",265.07,0,0,90,"Clouds",2017-12-24,7
"19695",1477,"None",264.99,0,0,90,"Snow",2017-12-24,8
"19696",2250,"None",265,0,0,90,"Clouds",2017-12-24,9
"19697",2929,"None",265.08,0,0,90,"Clouds",2017-12-24,10
"19698",3200,"None",265.75,0,0,90,"Snow",2017-12-24,11
"19699",3698,"None",266.15,0,0,90,"Snow",2017-12-24,12
"19700",3400,"None",266.86,0,0,90,"Snow",2017-12-24,13
"19701",3400,"None",266.86,0,0,90,"Haze",2017-12-24,13
"19702",3694,"None",267.15,0,0,90,"Snow",2017-12-24,14
"19703",3694,"None",267.15,0,0,90,"Fog",2017-12-24,14
"19704",3851,"None",267.28,0,0,40,"Snow",2017-12-24,15
"19705",3529,"None",266.88,0,0,5,"Clear",2017-12-24,16
"19706",3196,"None",266.15,0,0,1,"Clear",2017-12-24,17
"19707",2549,"None",265.22,0,0,75,"Snow",2017-12-24,18
"19708",2339,"None",264.15,0,0,75,"Snow",2017-12-24,19
"19709",2460,"None",263.22,0,0,75,"Snow",2017-12-24,20
"19710",2576,"None",261.86,0,0,75,"Snow",2017-12-24,21
"19711",2576,"None",261.86,0,0,75,"Mist",2017-12-24,21
"19712",2300,"None",261.02,0,0,40,"Snow",2017-12-24,22
"19713",1565,"None",259.37,0,0,1,"Clear",2017-12-24,23
"19714",1092,"Christmas Day",257.95,0,0,1,"Clear",2017-12-25,0
"19715",666,"None",256.95,0,0,1,"Clear",2017-12-25,1
"19716",487,"None",256.28,0,0,90,"Snow",2017-12-25,2
"19717",349,"None",256.35,0,0,90,"Snow",2017-12-25,3
"19718",339,"None",255.93,0,0,40,"Clouds",2017-12-25,4
"19719",520,"None",255.68,0,0,75,"Clouds",2017-12-25,5
"19720",798,"None",256.15,0,0,90,"Snow",2017-12-25,6
"19721",798,"None",256.15,0,0,90,"Mist",2017-12-25,6
"19722",942,"None",255.75,0,0,90,"Mist",2017-12-25,7
"19723",942,"None",255.75,0,0,90,"Haze",2017-12-25,7
"19724",1260,"None",255.07,0,0,40,"Haze",2017-12-25,8
"19725",1260,"None",255.07,0,0,40,"Snow",2017-12-25,8
"19726",1760,"None",253.86,0,0,20,"Haze",2017-12-25,9
"19727",2292,"None",253.43,0,0,20,"Haze",2017-12-25,10
"19728",2653,"None",253.58,0,0,75,"Clouds",2017-12-25,11
"19729",2957,"None",253.65,0,0,20,"Haze",2017-12-25,12
"19730",2983,"None",254.15,0,0,75,"Clouds",2017-12-25,13
"19731",2850,"None",254.29,0,0,40,"Clouds",2017-12-25,14
"19732",2732,"None",254.42,0,0,40,"Clouds",2017-12-25,15
"19733",3045,"None",254.28,0,0,40,"Clouds",2017-12-25,16
"19734",3134,"None",253.51,0,0,40,"Clouds",2017-12-25,17
"19735",3172,"None",253.65,0,0,40,"Clouds",2017-12-25,18
"19736",3100,"None",253.57,0,0,5,"Clear",2017-12-25,19
"19737",2875,"None",253.23,0,0,5,"Clear",2017-12-25,20
"19738",2404,"None",253,0,0,5,"Clear",2017-12-25,21
"19739",1798,"None",252.76,0,0,1,"Clear",2017-12-25,22
"19740",1147,"None",252.57,0,0,1,"Clear",2017-12-25,23
"19741",539,"None",252,0,0,1,"Clear",2017-12-26,0
"19742",326,"None",251.86,0,0,1,"Clear",2017-12-26,1
"19743",213,"None",251.29,0,0,1,"Clear",2017-12-26,2
"19744",261,"None",251.15,0,0,1,"Clear",2017-12-26,3
"19745",507,"None",251.15,0,0,1,"Clear",2017-12-26,4
"19746",1761,"None",250.79,0,0,1,"Clear",2017-12-26,5
"19747",3029,"None",250.43,0,0,1,"Clear",2017-12-26,6
"19748",3203,"None",250.29,0,0,5,"Clear",2017-12-26,7
"19749",2982,"None",250.56,0,0,20,"Clouds",2017-12-26,8
"19750",3013,"None",250.61,0,0,1,"Clear",2017-12-26,9
"19751",3396,"None",251.14,0,0,5,"Clear",2017-12-26,10
"19752",3983,"None",252.14,0,0,5,"Clear",2017-12-26,11
"19753",4197,"None",253.29,0,0,1,"Clear",2017-12-26,12
"19754",4487,"None",254.15,0,0,1,"Clear",2017-12-26,13
"19755",4828,"None",254.79,0,0,1,"Clear",2017-12-26,14
"19756",5172,"None",255.36,0,0,1,"Clear",2017-12-26,15
"19757",5282,"None",255.61,0,0,5,"Clear",2017-12-26,16
"19758",4561,"None",255.15,0,0,5,"Clear",2017-12-26,17
"19759",3598,"None",254.57,0,0,5,"Clear",2017-12-26,18
"19760",2846,"None",253.9,0,0,1,"Clear",2017-12-26,19
"19761",2369,"None",252.93,0,0,5,"Clear",2017-12-26,20
"19762",2031,"None",253.53,0,0,5,"Clear",2017-12-26,21
"19763",1882,"None",252.72,0,0,1,"Clear",2017-12-26,22
"19764",1065,"None",252.43,0,0,1,"Clear",2017-12-26,23
"19765",586,"None",251.84,0,0,1,"Clear",2017-12-27,0
"19766",378,"None",251.29,0,0,1,"Clear",2017-12-27,1
"19767",272,"None",251.07,0,0,1,"Clear",2017-12-27,2
"19768",330,"None",250.68,0,0,1,"Clear",2017-12-27,3
"19769",712,"None",250.08,0,0,1,"Clear",2017-12-27,4
"19770",2287,"None",249.84,0,0,1,"Clear",2017-12-27,5
"19771",4250,"None",249.29,0,0,75,"Clouds",2017-12-27,6
"19772",4453,"None",249.38,0,0,5,"Clear",2017-12-27,7
"19773",4124,"None",249.3,0,0,5,"Clear",2017-12-27,8
"19774",3950,"None",249.45,0,0,1,"Clear",2017-12-27,9
"19775",3858,"None",251.68,0,0,5,"Haze",2017-12-27,10
"19776",4401,"None",253.07,0,0,5,"Clear",2017-12-27,11
"19777",4752,"None",254.86,0,0,5,"Clear",2017-12-27,12
"19778",4836,"None",255.83,0,0,20,"Clouds",2017-12-27,13
"19779",5250,"None",257.21,0,0,20,"Clouds",2017-12-27,14
"19780",5398,"None",257.71,0,0,40,"Clouds",2017-12-27,15
"19781",5997,"None",257.38,0,0,40,"Clouds",2017-12-27,16
"19782",5397,"None",257.57,0,0,1,"Clear",2017-12-27,17
"19783",4295,"None",256.14,0,0,75,"Clouds",2017-12-27,18
"19784",2941,"None",256.32,0,0,75,"Clouds",2017-12-27,19
"19785",2482,"None",255.73,0,0,40,"Clouds",2017-12-27,20
"19786",2971,"None",255.76,0,0,40,"Clouds",2017-12-27,21
"19787",3074,"None",256.15,0,0,1,"Clear",2017-12-27,22
"19788",1310,"None",256.9,0,0,1,"Clear",2017-12-27,23
"19789",732,"None",256.76,0,0,40,"Snow",2017-12-28,0
"19790",412,"None",256.79,0,0,75,"Snow",2017-12-28,1
"19791",288,"None",257.22,0,0,90,"Snow",2017-12-28,2
"19792",373,"None",257.29,0,0,90,"Snow",2017-12-28,3
"19793",373,"None",257.29,0,0,90,"Haze",2017-12-28,3
"19794",743,"None",257.48,0,0,90,"Snow",2017-12-28,4
"19795",743,"None",257.48,0,0,90,"Haze",2017-12-28,4
"19796",2217,"None",257.43,0,0,90,"Snow",2017-12-28,5
"19797",2217,"None",257.43,0,0,90,"Mist",2017-12-28,5
"19798",2217,"None",257.43,0,0,90,"Haze",2017-12-28,5
"19799",3997,"None",257.3,0,0,90,"Snow",2017-12-28,6
"19800",3997,"None",257.3,0,0,90,"Mist",2017-12-28,6
"19801",3997,"None",257.3,0,0,90,"Haze",2017-12-28,6
"19802",3699,"None",257.61,0,0,90,"Snow",2017-12-28,7
"19803",3699,"None",257.61,0,0,90,"Mist",2017-12-28,7
"19804",3699,"None",257.61,0,0,90,"Haze",2017-12-28,7
"19805",2745,"None",257.57,0,0,90,"Snow",2017-12-28,8
"19806",2745,"None",257.57,0,0,90,"Mist",2017-12-28,8
"19807",3529,"None",257.79,0,0,90,"Snow",2017-12-28,9
"19808",3529,"None",257.79,0,0,90,"Mist",2017-12-28,9
"19809",3529,"None",257.79,0,0,90,"Haze",2017-12-28,9
"19810",3562,"None",258.3,0,0,90,"Snow",2017-12-28,10
"19811",3562,"None",258.3,0,0,90,"Mist",2017-12-28,10
"19812",3562,"None",258.3,0,0,90,"Haze",2017-12-28,10
"19813",3433,"None",258.68,0,0,75,"Snow",2017-12-28,11
"19814",3433,"None",258.68,0,0,75,"Mist",2017-12-28,11
"19815",3433,"None",258.68,0,0,75,"Haze",2017-12-28,11
"19816",3994,"None",259.36,0,0,90,"Snow",2017-12-28,12
"19817",3994,"None",259.36,0,0,90,"Haze",2017-12-28,12
"19818",3931,"None",260.07,0,0,90,"Snow",2017-12-28,13
"19819",3931,"None",260.07,0,0,90,"Haze",2017-12-28,13
"19820",4308,"None",260.29,0,0,90,"Snow",2017-12-28,14
"19821",4308,"None",260.29,0,0,90,"Haze",2017-12-28,14
"19822",4515,"None",260.45,0,0,90,"Snow",2017-12-28,15
"19823",4515,"None",260.45,0,0,90,"Haze",2017-12-28,15
"19824",5141,"None",260.84,0,0,90,"Snow",2017-12-28,16
"19825",5141,"None",260.84,0,0,90,"Haze",2017-12-28,16
"19826",4520,"None",260.65,0,0,90,"Snow",2017-12-28,17
"19827",4520,"None",260.65,0,0,90,"Haze",2017-12-28,17
"19828",3764,"None",260.76,0,0,90,"Snow",2017-12-28,18
"19829",2849,"None",260.64,0,0,90,"Snow",2017-12-28,19
"19830",2299,"None",260.29,0,0,90,"Snow",2017-12-28,20
"19831",2180,"None",260.46,0,0,90,"Snow",2017-12-28,21
"19832",1916,"None",260,0,0,90,"Snow",2017-12-28,22
"19833",1916,"None",260,0,0,90,"Mist",2017-12-28,22
"19834",1177,"None",259,0,0,90,"Snow",2017-12-28,23
"19835",741,"None",258.36,0,0,75,"Snow",2017-12-29,0
"19836",437,"None",257.07,0,0,75,"Snow",2017-12-29,1
"19837",358,"None",256.15,0,0,1,"Clear",2017-12-29,2
"19838",383,"None",255.57,0,0,20,"Clouds",2017-12-29,3
"19839",694,"None",255.01,0,0,1,"Clear",2017-12-29,4
"19840",2207,"None",254.99,0,0,40,"Clouds",2017-12-29,5
"19841",3875,"None",254.61,0,0,1,"Clear",2017-12-29,6
"19842",4148,"None",254.07,0,0,90,"Clouds",2017-12-29,7
"19843",3897,"None",254.53,0,0,90,"Clouds",2017-12-29,8
"19844",3845,"None",254.53,0,0,1,"Clear",2017-12-29,9
"19845",4109,"None",254.64,0,0,90,"Haze",2017-12-29,10
"19846",4345,"None",254.92,0,0,90,"Snow",2017-12-29,11
"19847",4496,"None",255.5,0,0,90,"Snow",2017-12-29,12
"19848",4474,"None",255.76,0,0,90,"Snow",2017-12-29,13
"19849",4750,"None",256.15,0,0,90,"Snow",2017-12-29,14
"19850",4750,"None",256.15,0,0,90,"Haze",2017-12-29,14
"19851",4767,"None",256.61,0,0,90,"Snow",2017-12-29,15
"19852",4767,"None",256.61,0,0,90,"Haze",2017-12-29,15
"19853",4859,"None",256.58,0,0,90,"Snow",2017-12-29,16
"19854",4859,"None",256.58,0,0,90,"Haze",2017-12-29,16
"19855",4564,"None",256.58,0,0,90,"Snow",2017-12-29,17
"19856",4564,"None",256.58,0,0,90,"Haze",2017-12-29,17
"19857",3929,"None",256.61,0,0,90,"Snow",2017-12-29,18
"19858",3929,"None",256.61,0,0,90,"Haze",2017-12-29,18
"19859",3016,"None",256.53,0,0,90,"Snow",2017-12-29,19
"19860",2470,"None",255.93,0,0,90,"Snow",2017-12-29,20
"19861",2554,"None",255.08,0,0,40,"Clouds",2017-12-29,21
"19862",3725,"None",254.65,0,0,1,"Clear",2017-12-29,22
"19863",1684,"None",253.72,0,0,1,"Clear",2017-12-29,23
"19864",1092,"None",252.94,0,0,1,"Clear",2017-12-30,0
"19865",666,"None",251.79,0,0,1,"Clear",2017-12-30,1
"19866",487,"None",251.07,0,0,1,"Clear",2017-12-30,2
"19867",349,"None",250.44,0,0,1,"Clear",2017-12-30,3
"19868",339,"None",249.69,0,0,1,"Clear",2017-12-30,4
"19869",601,"None",249.07,0,0,1,"Clear",2017-12-30,5
"19870",1006,"None",248.44,0,0,1,"Clear",2017-12-30,6
"19871",1216,"None",247.84,0,0,5,"Clear",2017-12-30,7
"19872",1681,"None",247.29,0,0,5,"Clear",2017-12-30,8
"19873",2412,"None",247.15,0,0,5,"Clear",2017-12-30,9
"19874",3188,"None",247.79,0,0,5,"Clear",2017-12-30,10
"19875",3716,"None",248.84,0,0,5,"Clear",2017-12-30,11
"19876",4160,"None",249.53,0,0,5,"Clear",2017-12-30,12
"19877",4197,"None",250.38,0,0,1,"Clear",2017-12-30,13
"19878",4003,"None",251.5,0,0,5,"Clear",2017-12-30,14
"19879",3831,"None",251.69,0,0,1,"Clear",2017-12-30,15
"19880",4288,"None",251.68,0,0,40,"Clouds",2017-12-30,16
